time_preceding,time_following,callsign_preceding,callsign_following,X_pre,Y_pre,X_fol,Y_fol,distance_nm
05:54:31:586,05:54:31:891,VLG9VG,VLG94PH,16.477247339092962,4.111482063683048,16.65533479382536,9.20750326855626,5.099132010651469
05:54:31:891,05:54:35:570,VLG94PH,VLG9VG,16.65533479382536,9.20750326855626,16.469541516284195,3.8395557102964,5.371161897597902
05:54:35:570,05:54:35:859,VLG9VG,VLG94PH,16.469541516284195,3.8395557102964,16.619939575627278,9.01934551122615,5.181972786311216
05:54:35:859,05:54:39:570,VLG94PH,VLG9VG,16.619939575627278,9.01934551122615,16.46175731781997,3.5638134682622287,5.457824795510673
05:54:39:570,05:54:39:836,VLG9VG,VLG94PH,16.46175731781997,3.5638134682622287,16.598147170257253,8.819363039182006,5.257319039609725
05:54:39:836,05:54:43:555,VLG94PH,VLG9VG,16.598147170257253,8.819363039182006,16.454980988739457,3.2927631906389943,5.528453892495263
05:54:43:555,05:54:43:805,VLG9VG,VLG94PH,16.454980988739457,3.2927631906389943,16.587404126400532,8.616016937406952,5.3249005943648475
05:54:43:805,05:54:47:547,VLG94PH,VLG9VG,16.587404126400532,8.616016937406952,16.449956948262656,3.0217628824405267,5.5959422940454235
05:54:47:547,05:54:47:773,VLG9VG,VLG94PH,16.449956948262656,3.0217628824405267,16.577624045283475,8.402219714346373,5.381971256673898
05:54:47:773,05:54:51:539,VLG94PH,VLG9VG,16.577624045283475,8.402219714346373,16.442214945305242,2.7438139022134256,5.660025791384421
05:54:51:539,05:54:51:750,VLG9VG,VLG94PH,16.442214945305242,2.7438139022134256,16.574529845736773,8.189094193079768,5.446887613947404
05:54:51:750,05:54:55:531,VLG94PH,VLG9VG,16.574529845736773,8.189094193079768,16.43502156785785,2.4742090949000524,5.716587639929377
05:54:55:531,05:54:55:727,VLG9VG,VLG94PH,16.43502156785785,2.4742090949000524,16.569958630892874,7.966973560055339,5.494421669352759
05:54:55:727,05:54:59:516,VLG94PH,VLG9VG,16.569958630892874,7.966973560055339,16.4276326725912,2.20059523447017,5.76813450538256
05:54:59:516,05:54:59:609,VLG9VG,VLG44WK,16.4276326725912,2.20059523447017,18.22099192946555,10.500710345886464,8.491645793777439
05:54:59:609,05:54:59:695,VLG44WK,VLG94PH,18.22099192946555,10.500710345886464,16.568595210869702,7.742691887103942,3.2151330819441126
05:54:59:695,05:55:03:508,VLG94PH,VLG9VG,16.568595210869702,7.742691887103942,16.419973398384116,1.9233483472577133,5.8212410771154754
05:55:03:508,05:55:03:672,VLG9VG,VLG44WK,16.419973398384116,1.9233483472577133,18.10927019019684,10.44812066165896,8.690538916730697
05:55:03:672,05:55:03:680,VLG44WK,VLG94PH,18.10927019019684,10.44812066165896,16.567499703091755,7.512818510473786,3.3155776199118843
05:55:03:680,05:55:07:500,VLG94PH,VLG9VG,16.567499703091755,7.512818510473786,16.409982484503054,1.6469164719614169,5.868016564357627
05:55:07:500,05:55:07:656,VLG9VG,VLG94PH,16.409982484503054,1.6469164719614169,16.565924563428815,7.277488328242636,5.632730897240327
05:55:07:656,05:55:07:727,VLG94PH,VLG44WK,16.565924563428815,7.277488328242636,17.97728033042382,10.389539859335098,3.4171318138469577
05:55:07:727,05:55:11:492,VLG44WK,VLG9VG,17.97728033042382,10.389539859335098,16.402913918293113,1.366105605050215,9.159748650538786
05:55:11:492,05:55:11:633,VLG9VG,VLG94PH,16.402913918293113,1.366105605050215,16.566367063603987,7.038882869143641,5.675131612458633
05:55:11:633,05:55:11:773,VLG94PH,VLG44WK,16.566367063603987,7.038882869143641,17.830672136352685,10.316619570026344,3.5131218591576805
05:55:11:773,05:55:15:484,VLG44WK,VLG9VG,17.830672136352685,10.316619570026344,16.396648866536445,1.0894084102282866,9.337978824449982
05:55:15:484,05:55:15:617,VLG9VG,VLG94PH,16.396648866536445,1.0894084102282866,16.567226050957128,6.790765094462053,5.703907837325383
05:55:15:617,05:55:15:820,VLG94PH,VLG44WK,16.567226050957128,6.790765094462053,17.67338964498861,10.244282731986209,3.626345539169023
05:55:15:820,05:55:19:477,VLG44WK,VLG9VG,17.67338964498861,10.244282731986209,16.399917641178106,0.8106453520256723,9.51920401930108
05:55:19:477,05:55:19:602,VLG9VG,VLG94PH,16.399917641178106,0.8106453520256723,16.56785666843086,6.540796496153234,5.7326115908389434
05:55:19:602,05:55:19:844,VLG94PH,VLG44WK,16.56785666843086,6.540796496153234,17.50135340612945,10.164803181875598,3.7423041855859744
05:55:19:844,05:55:23:586,VLG44WK,VLG94PH,17.50135340612945,10.164803181875598,16.56689265247371,6.289952073328009,3.9859362781579097
05:55:23:586,05:55:23:867,VLG94PH,VLG44WK,16.56689265247371,6.289952073328009,17.33781649326803,10.087460552924927,3.8749702219392037
05:55:23:867,05:55:27:570,VLG44WK,VLG94PH,17.33781649326803,10.087460552924927,16.562336382518474,6.037982121217056,4.123062571806955
05:55:27:570,05:55:27:883,VLG94PH,VLG44WK,16.562336382518474,6.037982121217056,17.17205872430125,10.010384568660765,4.018923057054693
05:55:27:883,05:55:31:555,VLG44WK,VLG94PH,17.17205872430125,10.010384568660765,16.551500146801683,5.781331639040574,4.2743399057208125
05:55:31:555,05:55:31:891,VLG94PH,VLG44WK,16.551500146801683,5.781331639040574,17.0104280848686,9.931522659951725,4.175488038827305
05:55:31:891,05:55:35:539,VLG44WK,VLG94PH,17.0104280848686,9.931522659951725,16.539528705598553,5.526547321838042,4.43007380918046
05:55:35:539,05:55:35:891,VLG94PH,VLG44WK,16.539528705598553,5.526547321838042,16.86405666967823,9.835304393527014,4.320961224345739
05:55:35:891,05:55:39:523,VLG44WK,VLG94PH,16.86405666967823,9.835304393527014,16.52870905722575,5.276451425300452,4.571170354196583
05:55:39:523,05:55:39:875,VLG94PH,VLG44WK,16.52870905722575,5.276451425300452,16.751989051791995,9.685533175803716,4.414731683646745
05:55:39:875,05:55:43:516,VLG44WK,VLG94PH,16.751989051791995,9.685533175803716,16.517045368454333,5.023718272206919,4.667731432905869
05:55:43:516,05:55:43:859,VLG94PH,VLG44WK,16.517045368454333,5.023718272206919,16.64913502587987,9.549417915050084,4.527626854636935
05:55:43:859,05:55:47:500,VLG44WK,VLG94PH,16.64913502587987,9.549417915050084,16.506164988824484,4.771088102750613,4.780468201610121
05:55:47:500,05:55:47:828,VLG94PH,VLG44WK,16.506164988824484,4.771088102750613,16.588311069310574,9.373970314668808,4.603615170203974
05:55:47:828,05:55:51:492,VLG44WK,VLG94PH,16.588311069310574,9.373970314668808,16.493791439843907,4.51956873233842,4.855321686859306
05:55:51:492,05:55:51:805,VLG94PH,VLG44WK,16.493791439843907,4.51956873233842,16.54266678002931,9.198054063262116,4.678740620139831
05:55:51:805,05:55:55:484,VLG44WK,VLG94PH,16.54266678002931,9.198054063262116,16.48338332698488,4.263952759104042,4.934457438006664
05:55:55:484,05:55:55:773,VLG94PH,VLG44WK,16.48338332698488,4.263952759104042,16.5059646689749,9.012639074082747,4.74874000499839
05:55:55:773,05:55:59:469,VLG44WK,VLG94PH,16.5059646689749,9.012639074082747,16.474970021796068,4.012408676649232,5.000326458899645
05:55:59:469,05:55:59:750,VLG94PH,VLG44WK,16.474970021796068,4.012408676649232,16.471770837039266,8.819138016594538,4.806730404575873
05:55:59:750,05:56:03:461,VLG44WK,VLG94PH,16.471770837039266,8.819138016594538,16.46637464750851,3.761429875779395,5.0577110194760255
05:56:03:461,05:56:03:727,VLG94PH,VLG44WK,16.46637464750851,3.761429875779395,16.439716648583573,8.623080312213583,4.861723523092135
05:56:03:727,05:56:07:453,VLG44WK,VLG94PH,16.439716648583573,8.623080312213583,16.45863226433039,3.5106863649088527,5.1124289406266685
05:56:07:453,05:56:07:695,VLG94PH,VLG44WK,16.45863226433039,3.5106863649088527,16.406985398548844,8.421423622796281,4.911008838797665
05:56:07:695,05:56:11:438,VLG44WK,VLG94PH,16.406985398548844,8.421423622796281,16.452749776434736,3.2558385588165635,5.1657877842100355
05:56:11:438,05:56:11:547,VLG94PH,VLG2GP,16.452749776434736,3.2558385588165635,18.168590389505034,10.475967394117385,7.421210777750748
05:56:11:547,05:56:11:680,VLG2GP,VLG44WK,18.168590389505034,10.475967394117385,16.375259033514023,8.217108858323027,2.8841773934887556
05:56:11:680,05:56:15:430,VLG44WK,VLG94PH,16.375259033514023,8.217108858323027,16.456306665660286,3.010780806283369,5.206958853700648
05:56:15:430,05:56:15:609,VLG94PH,VLG2GP,16.456306665660286,3.010780806283369,18.04347084922038,10.417546424933835,7.574910367469611
05:56:15:609,05:56:15:656,VLG2GP,VLG44WK,18.04347084922038,10.417546424933835,16.337381737706657,8.001343602099583,2.9578330137953857
05:56:15:656,05:56:19:414,VLG44WK,VLG94PH,16.337381737706657,8.001343602099583,16.48260862408303,2.7567111284488286,5.246642796322102
05:56:19:414,05:56:19:633,VLG94PH,VLG44WK,16.48260862408303,2.7567111284488286,16.30322367462109,7.789973399645411,5.036457887319663
05:56:19:633,05:56:19:664,VLG44WK,VLG2GP,16.30322367462109,7.789973399645411,17.90513853235898,10.353761980369878,3.023101569265343
05:56:19:664,05:56:23:406,VLG2GP,VLG94PH,17.90513853235898,10.353761980369878,16.58162477419573,2.5073240837477906,7.957278198831222
05:56:23:406,05:56:23:617,VLG94PH,VLG44WK,16.58162477419573,2.5073240837477906,16.264234693224193,7.565345675311797,5.0679698977230325
05:56:23:617,05:56:23:711,VLG44WK,VLG2GP,16.264234693224193,7.565345675311797,17.748524307642423,10.277497903892233,3.0917447130162024
05:56:23:711,05:56:27:391,VLG2GP,VLG94PH,17.748524307642423,10.277497903892233,16.664570307172422,2.2878913666605056,8.062801553734959
05:56:27:391,05:56:27:602,VLG94PH,VLG44WK,16.664570307172422,2.2878913666605056,16.22163211034293,7.336118980361674,5.067622350367632
05:56:27:602,05:56:27:742,VLG44WK,VLG2GP,16.22163211034293,7.336118980361674,17.581767610102247,10.20103680171849,3.171391287878776
05:56:27:742,05:56:31:375,VLG2GP,VLG94PH,17.581767610102247,10.20103680171849,16.80814830514272,2.0744202441964914,8.163356142053143
05:56:31:375,05:56:31:586,VLG94PH,VLG44WK,16.80814830514272,2.0744202441964914,16.17752199726807,7.1045331277120525,5.069489635169683
05:56:31:586,05:56:31:773,VLG44WK,VLG2GP,16.17752199726807,7.1045331277120525,17.41025464752586,10.129749444855785,3.2667359171693513
05:56:31:773,05:56:35:570,VLG2GP,VLG44WK,17.41025464752586,10.129749444855785,16.131234119727687,6.866628770241144,3.504832385097271
05:56:35:570,05:56:35:781,VLG44WK,VLG2GP,16.131234119727687,6.866628770241144,17.255735031049905,10.050650223135316,3.376758047603472
05:56:35:781,05:56:39:555,VLG2GP,VLG44WK,17.255735031049905,10.050650223135316,16.0839338266841,6.62165508363766,3.623689518881509
05:56:39:555,05:56:39:797,VLG44WK,VLG2GP,16.0839338266841,6.62165508363766,17.091365082777205,9.967797642089016,3.4945082282393782
05:56:39:797,05:56:43:539,VLG2GP,VLG44WK,17.091365082777205,9.967797642089016,16.034656635871286,6.370753391125862,3.7490478904849156
05:56:47:523,05:56:47:797,VLG44WK,VLG2GP,15.980652315868472,6.114480394391286,16.793515153127668,9.77545331636555,3.7501291614590886
05:56:47:797,05:56:51:516,VLG2GP,VLG44WK,16.793515153127668,9.77545331636555,15.92884923565629,5.857639714244952,4.012095533483443
05:56:51:516,05:56:51:781,VLG44WK,VLG2GP,15.92884923565629,5.857639714244952,16.676850366142638,9.63039434800901,3.8461907412135754
05:56:51:781,05:56:55:500,VLG2GP,VLG44WK,16.676850366142638,9.63039434800901,15.876990088557172,5.597980322994342,4.110977904683276
05:56:55:500,05:56:55:773,VLG44WK,VLG2GP,15.876990088557172,5.597980322994342,16.55614642262841,9.496418754092556,3.9571549789176292
05:56:55:773,05:56:59:492,VLG2GP,VLG44WK,16.55614642262841,9.496418754092556,15.821658736635332,5.327701830516747,4.2329272318081275
05:56:59:492,05:56:59:750,VLG44WK,VLG2GP,15.821658736635332,5.327701830516747,16.47218474054386,9.321452863696765,4.046384978815987
05:56:59:750,05:57:03:484,VLG2GP,VLG44WK,16.47218474054386,9.321452863696765,15.76219394690624,5.05992973113178,4.320262299494864
05:57:03:484,05:57:03:719,VLG44WK,VLG2GP,15.76219394690624,5.05992973113178,16.419275081879025,9.139631448090908,4.132278030009159
05:57:03:719,05:57:07:477,VLG2GP,VLG44WK,16.419275081879025,9.139631448090908,15.678472320579912,4.794769392689311,4.407563387135457
05:57:07:477,05:57:07:688,VLG44WK,VLG2GP,15.678472320579912,4.794769392689311,16.38672803190685,8.937067502779382,4.202411187102352
05:57:07:688,05:57:11:477,VLG2GP,VLG44WK,16.38672803190685,8.937067502779382,15.545603138719924,4.552195833379418,4.4648169775529585
05:57:11:477,05:57:11:656,VLG44WK,VLG2GP,15.545603138719924,4.552195833379418,16.369378881463305,8.732199342680094,4.260403245245498
05:57:11:656,05:57:15:469,VLG2GP,VLG44WK,16.369378881463305,8.732199342680094,15.393637172430852,4.3222899266424815,4.516566499056863
05:57:15:469,05:57:15:633,VLG44WK,VLG2GP,15.393637172430852,4.3222899266424815,16.357583959995125,8.518273093830585,4.30528374774316
05:57:15:633,05:57:19:469,VLG2GP,VLG44WK,16.357583959995125,8.518273093830585,15.208778819673316,4.112257765685535,4.553320142739684
05:57:19:469,05:57:19:602,VLG44WK,VLG2GP,15.208778819673316,4.112257765685535,16.351535053975216,8.301332517633641,4.342146829443351
05:57:19:602,05:57:23:477,VLG2GP,VLG44WK,16.351535053975216,8.301332517633641,15.004550975346788,3.921159197826304,4.5826067275766205
05:57:23:477,05:57:23:570,VLG44WK,VLG2GP,15.004550975346788,3.921159197826304,16.34543343004346,8.075073935624774,4.364971180456144
05:57:23:570,05:57:27:477,VLG2GP,VLG44WK,16.34543343004346,8.075073935624774,14.791244053986045,3.736048398792371,4.60897463932418
05:57:27:477,05:57:27:547,VLG44WK,VLG2GP,14.791244053986045,3.736048398792371,16.343164876067775,7.841515253745868,4.38899946857283
05:57:27:547,05:57:31:477,VLG2GP,VLG44WK,16.343164876067775,7.841515253745868,14.568110443081908,3.558042881132777,4.6366964324831965
05:57:31:477,05:57:31:523,VLG44WK,VLG2GP,14.568110443081908,3.558042881132777,16.34171794093347,7.598368496243313,4.412472621167593
05:57:31:523,05:57:35:484,VLG2GP,VLG44WK,16.34171794093347,7.598368496243313,14.345168080960716,3.381786073339347,4.665380871107942
05:57:35:484,05:57:35:500,VLG44WK,VLG2GP,14.345168080960716,3.381786073339347,16.34546560390263,7.348640353694476,4.442648203702309
05:57:35:500,05:57:39:367,VLG2GP,VLG73LA,16.34546560390263,7.348640353694476,18.265289181063324,10.509902897787573,3.698554236469711
05:57:39:367,05:57:39:477,VLG73LA,VLG2GP,18.265289181063324,10.509902897787573,16.353805525143848,7.096519663098884,3.9121547609598855
05:57:39:477,05:57:39:492,VLG2GP,VLG44WK,16.353805525143848,7.096519663098884,14.122904448898806,3.206876941706486,4.483998228375224
05:57:39:492,05:57:43:438,VLG44WK,VLG73LA,14.122904448898806,3.206876941706486,18.149992515615494,10.462920689778135,8.298651045261611
05:57:43:438,05:57:43:453,VLG73LA,VLG2GP,18.149992515615494,10.462920689778135,16.36355787767984,6.843864087019758,4.0359533458137635
05:57:43:453,05:57:43:492,VLG2GP,VLG44WK,16.36355787767984,6.843864087019758,13.898322338200057,3.0303649159619472,4.54094287486341
05:57:43:492,05:57:47:430,VLG44WK,VLG2GP,13.898322338200057,3.0303649159619472,16.37246098708219,6.586718963300452,4.332322259933265
05:57:47:430,05:57:47:492,VLG2GP,VLG44WK,16.37246098708219,6.586718963300452,13.67424022852465,2.854632243007572,4.605308518405395
05:57:47:492,05:57:47:508,VLG44WK,VLG73LA,13.67424022852465,2.854632243007572,18.017460474072937,10.401156639520352,8.707100123950747
05:57:47:508,05:57:51:414,VLG73LA,VLG2GP,18.017460474072937,10.401156639520352,16.380949887003077,6.332349961262058,4.385584873951367
05:57:51:414,05:57:51:492,VLG2GP,VLG44WK,16.380949887003077,6.332349961262058,13.445013786686973,2.6746531397913977,4.690252319751668
05:57:51:492,05:57:51:555,VLG44WK,VLG73LA,13.445013786686973,2.6746531397913977,17.866670736885204,10.33348454412301,8.843571035798405
05:57:51:555,05:57:55:398,VLG73LA,VLG2GP,17.866670736885204,10.33348454412301,16.387983176967236,6.0729966945681095,4.509797513864796
05:57:55:398,05:57:55:492,VLG2GP,VLG44WK,16.387983176967236,6.0729966945681095,13.221754728340288,2.5011142613536324,4.773190411622061
05:57:55:492,05:57:55:594,VLG44WK,VLG73LA,13.221754728340288,2.5011142613536324,17.713902999962897,10.26063723961298,8.966024366706618
05:57:55:594,05:57:59:375,VLG73LA,VLG2GP,17.713902999962897,10.26063723961298,16.396296806111938,5.8149518699114005,4.636831298252404
05:57:59:375,05:57:59:492,VLG2GP,VLG44WK,16.396296806111938,5.8149518699114005,12.995557084768736,2.3218079780955985,4.875149731162263
05:57:59:492,05:57:59:625,VLG44WK,VLG73LA,12.995557084768736,2.3218079780955985,17.556904035105518,10.187466675739838,9.092550398495085
05:57:59:625,05:58:03:359,VLG73LA,VLG2GP,17.556904035105518,10.187466675739838,16.40368277360404,5.55542966136544,4.773435469398696
05:58:03:359,05:58:03:492,VLG2GP,VLG44WK,16.40368277360404,5.55542966136544,12.765703377287808,2.140835551122596,4.989423516372059
05:58:03:492,05:58:03:648,VLG44WK,VLG73LA,12.765703377287808,2.140835551122596,17.400380303460782,10.113330387914557,9.221762528534047
05:58:03:648,05:58:07:344,VLG73LA,VLG2GP,17.400380303460782,10.113330387914557,16.412202711629625,5.301389815292074,4.9123586012675835
05:58:07:344,05:58:07:656,VLG2GP,VLG73LA,16.412202711629625,5.301389815292074,17.25252701502199,10.033253698561804,4.805900617435233
05:58:07:656,05:58:11:336,VLG73LA,VLG2GP,17.25252701502199,10.033253698561804,16.419960673027322,5.049106656750692,5.053205759536894
05:58:11:336,05:58:11:656,VLG2GP,VLG73LA,16.419960673027322,5.049106656750692,17.123735898139234,9.921818376268696,4.9232732068218015
05:58:11:656,05:58:15:320,VLG73LA,VLG2GP,17.123735898139234,9.921818376268696,16.425994245683253,4.790422776993416,5.178616051594646
05:58:15:320,05:58:15:641,VLG2GP,VLG73LA,16.425994245683253,4.790422776993416,17.018043554966738,9.785454027658698,5.029995982080485
05:58:15:641,05:58:19:313,VLG73LA,VLG2GP,17.018043554966738,9.785454027658698,16.43195845762204,4.53659260135874,5.281481043592713
05:58:19:313,05:58:19:625,VLG2GP,VLG73LA,16.43195845762204,4.53659260135874,16.93511810479788,9.6310052773658,5.119200146898685
05:58:19:625,05:58:23:297,VLG73LA,VLG2GP,16.93511810479788,9.6310052773658,16.43528354823305,4.272693532842502,5.381574057414119
05:58:23:297,05:58:23:594,VLG2GP,VLG73LA,16.43528354823305,4.272693532842502,16.891466473565295,9.456983516006082,5.204321808929086
05:58:23:594,05:58:27:281,VLG73LA,VLG2GP,16.891466473565295,9.456983516006082,16.440718374175447,4.021363489802984,5.454277121522496
05:58:27:281,05:58:27:555,VLG2GP,VLG73LA,16.440718374175447,4.021363489802984,16.852579717952494,9.272794587704732,5.267557151328061
05:58:27:555,05:58:31:273,VLG73LA,VLG2GP,16.852579717952494,9.272794587704732,16.4306359957826,3.75835256836833,5.530561209253679
05:58:31:273,05:58:31:531,VLG2GP,VLG73LA,16.4306359957826,3.75835256836833,16.826053818734927,9.082974963482869,5.339284493756035
05:58:31:531,05:58:35:266,VLG73LA,VLG2GP,16.826053818734927,9.082974963482869,16.39419873866844,3.5066107428360214,5.593061481111177
05:58:35:266,05:58:35:500,VLG2GP,VLG73LA,16.39419873866844,3.5066107428360214,16.800373932285094,8.882399613943177,5.391111599162929
05:58:35:500,05:58:39:258,VLG73LA,VLG2GP,16.800373932285094,8.882399613943177,16.287634912650883,3.2660641738187484,5.639691931147756
05:58:39:258,05:58:39:469,VLG2GP,VLG73LA,16.287634912650883,3.2660641738187484,16.782606650512964,8.685330562760782,5.441823703097983
05:58:39:469,05:58:43:258,VLG73LA,VLG2GP,16.782606650512964,8.685330562760782,16.19923019885351,3.016038612088665,5.6992279570400095
05:58:43:258,05:58:43:445,VLG2GP,VLG73LA,16.19923019885351,3.016038612088665,16.76405297766643,8.473424407939003,5.486536657693538
05:58:43:445,05:58:47:258,VLG73LA,VLG2GP,16.76405297766643,8.473424407939003,16.07851780322856,2.7752794221464496,5.739234683692973
05:58:47:258,05:58:47:422,VLG2GP,VLG73LA,16.07851780322856,2.7752794221464496,16.74926724371455,8.258692398697923,5.524284811930441
05:58:47:422,05:58:51:258,VLG73LA,VLG2GP,16.74926724371455,8.258692398697923,15.95392324950016,2.523221786358238,5.790353634636234
05:58:51:258,05:58:51:398,VLG2GP,VLG73LA,15.95392324950016,2.523221786358238,16.73807373237972,8.040252015581329,5.572478311304732
05:58:51:398,05:58:55:258,VLG73LA,VLG2GP,16.73807373237972,8.040252015581329,15.828905952144074,2.280694382133216,5.8308738783847005
05:58:55:258,05:58:55:375,VLG2GP,VLG73LA,15.828905952144074,2.280694382133216,16.72443914064904,7.80834495025633,5.5997232516425
05:58:55:375,05:58:59:352,VLG73LA,EJU86XG,16.72443914064904,7.80834495025633,18.131288430681074,10.458970558503998,3.000840055711394
05:58:59:352,05:58:59:352,EJU86XG,VLG73LA,18.131288430681074,10.458970558503998,16.71416401205839,7.573108429388887,3.2150337239471507
05:59:03:336,05:59:03:414,VLG73LA,EJU86XG,16.702562393325575,7.328405648121802,18.01068938255726,10.400792422063716,3.339274877671732
05:59:03:414,05:59:07:313,EJU86XG,VLG73LA,18.01068938255726,10.400792422063716,16.691806906622393,7.081673579412648,3.571554406273192
05:59:07:313,05:59:07:461,VLG73LA,EJU86XG,16.691806906622393,7.081673579412648,17.868614415274266,10.33204145918147,3.456843540898589
05:59:07:461,05:59:11:297,EJU86XG,VLG73LA,17.868614415274266,10.33204145918147,16.678097575149728,6.82921553111441,3.699610767223895
05:59:11:297,05:59:11:500,VLG73LA,EJU86XG,16.678097575149728,6.82921553111441,17.717755355505105,10.262595754749324,3.587337182409928
05:59:11:500,05:59:15:281,EJU86XG,VLG73LA,17.717755355505105,10.262595754749324,16.66246558830113,6.56649464628226,3.8438001894969607
05:59:15:281,05:59:15:523,VLG73LA,EJU86XG,16.66246558830113,6.56649464628226,17.560451288840287,10.189000513380089,3.7321477831847694
05:59:15:523,05:59:19:266,EJU86XG,VLG73LA,17.560451288840287,10.189000513380089,16.648426198242877,6.304242174303164,3.9903805731918505
05:59:19:266,05:59:19:547,VLG73LA,EJU86XG,16.648426198242877,6.304242174303164,17.398805924304558,10.113591104465453,3.8825518676526363
05:59:19:547,05:59:23:250,EJU86XG,VLG73LA,17.398805924304558,10.113591104465453,16.630703593396767,6.032498522423007,4.152745821013833
05:59:23:250,05:59:23:563,VLG73LA,EJU86XG,16.630703593396767,6.032498522423007,17.24637906079616,10.037705521890146,4.05225115087133
05:59:23:563,05:59:27:234,EJU86XG,VLG73LA,17.24637906079616,10.037705521890146,16.612539443479328,5.757867863258654,4.326518582500327
05:59:27:234,05:59:27:570,VLG73LA,EJU86XG,16.612539443479328,5.757867863258654,17.090610467697047,9.96210245577129,4.231328445426622
05:59:27:570,05:59:31:227,EJU86XG,VLG73LA,17.090610467697047,9.96210245577129,16.592683274499297,5.471991064145179,4.517635642560871
05:59:39:203,05:59:39:563,VLG73LA,EJU86XG,16.554182194253446,4.886758446239702,16.69947378513931,9.61455589741829,4.7300294275778985
05:59:39:563,05:59:43:195,EJU86XG,VLG73LA,16.69947378513931,9.61455589741829,16.53287167832905,4.584361497743832,5.032952608609572
05:59:43:195,05:59:43:547,VLG73LA,EJU86XG,16.53287167832905,4.584361497743832,16.602141130425874,9.472608443991472,4.888737716884919
05:59:43:547,05:59:47:180,EJU86XG,VLG73LA,16.602141130425874,9.472608443991472,16.510694049987507,4.287323428241868,5.186091328069539
05:59:47:180,05:59:47:516,VLG73LA,EJU86XG,16.510694049987507,4.287323428241868,16.540332606283236,9.299845238628588,5.012609434578147
05:59:47:516,05:59:51:172,EJU86XG,VLG73LA,16.540332606283236,9.299845238628588,16.47540751169491,3.9822692808004967,5.317972295450462
05:59:51:172,05:59:51:484,VLG73LA,EJU86XG,16.47540751169491,3.9822692808004967,16.497787283812244,9.116333600809895,5.134113097331768
05:59:51:484,05:59:55:164,EJU86XG,VLG73LA,16.497787283812244,9.116333600809895,16.38960406572852,3.68747074110931,5.429940658802025
05:59:55:164,05:59:55:461,VLG73LA,EJU86XG,16.38960406572852,3.68747074110931,16.478388511143287,8.927335717304432,5.240617105504266
05:59:55:461,05:59:59:164,EJU86XG,VLG73LA,16.478388511143287,8.927335717304432,16.287656691194687,3.401704834072848,5.528921710864023
05:59:59:164,05:59:59:430,VLG73LA,EJU86XG,16.287656691194687,3.401704834072848,16.46319676094531,8.73010436820046,5.331290267034744
05:59:59:430,06:00:03:156,EJU86XG,VLG73LA,16.46319676094531,8.73010436820046,16.173890241127083,3.115321074058305,5.6222317368272146
06:00:03:156,06:00:03:266,VLG73LA,BAW47C,16.173890241127083,3.115321074058305,18.13791534795915,10.447087374812272,7.5902695412704695
06:00:03:266,06:00:03:398,BAW47C,EJU86XG,18.13791534795915,10.447087374812272,16.456847977057713,8.530874214595737,2.549090108430165
06:00:03:398,06:00:07:156,EJU86XG,VLG73LA,16.456847977057713,8.530874214595737,16.034880752362415,2.836473176869162,5.71001396821221
06:00:07:156,06:00:07:320,VLG73LA,BAW47C,16.034880752362415,2.836473176869162,18.01316770913581,10.394692936132966,7.812829526660974
06:00:07:320,06:00:07:367,BAW47C,EJU86XG,18.01316770913581,10.394692936132966,16.447031517808334,8.319908460940574,2.599521722987731
06:00:07:367,06:00:11:156,EJU86XG,VLG73LA,16.447031517808334,8.319908460940574,15.895801297820656,2.5625344384634627,5.783702135321454
06:00:11:156,06:00:11:344,VLG73LA,EJU86XG,15.895801297820656,2.5625344384634627,16.44111318697139,8.110905589396854,5.575104257765864
06:00:11:344,06:00:11:375,EJU86XG,BAW47C,16.44111318697139,8.110905589396854,17.873294043268793,10.328597693889153,2.639943233380643
06:00:11:375,06:00:15:156,BAW47C,VLG73LA,17.873294043268793,10.328597693889153,15.755791261029142,2.292539264192471,8.3103581823103
06:00:15:156,06:00:15:320,VLG73LA,EJU86XG,15.755791261029142,2.292539264192471,16.43536812927389,7.891915807892288,5.640464732447944
06:00:15:320,06:00:15:414,EJU86XG,BAW47C,16.43536812927389,7.891915807892288,17.721986854296123,10.258999129807645,2.6941550060209374
06:00:15:414,06:00:19:156,BAW47C,VLG73LA,17.721986854296123,10.258999129807645,15.613234139732226,2.011348026605038,8.512965801137685
06:00:19:156,06:00:19:297,VLG73LA,EJU86XG,15.613234139732226,2.011348026605038,16.432196899715688,7.666061902561111,5.7137106175558
06:00:19:297,06:00:19:445,EJU86XG,BAW47C,16.432196899715688,7.666061902561111,17.56401704965294,10.185594010254988,2.762075106419869
06:00:19:445,06:00:23:156,BAW47C,VLG73LA,17.56401704965294,10.185594010254988,15.47221262843868,1.734092954729633,8.706521453953796
06:00:23:156,06:00:23:273,VLG73LA,EJU86XG,15.47221262843868,1.734092954729633,16.42979829271857,7.433955157204883,5.7797404294345585
06:00:23:273,06:00:23:469,EJU86XG,BAW47C,16.42979829271857,7.433955157204883,17.3974252221178,10.115031515988356,2.850345999370292
06:00:23:469,06:00:27:148,BAW47C,VLG73LA,17.3974252221178,10.115031515988356,15.331621509376587,1.4528436900501809,8.905113301435694
06:00:27:148,06:00:27:258,VLG73LA,EJU86XG,15.331621509376587,1.4528436900501809,16.430289323986816,7.199920607133961,5.851150661001443
